id,title,publish_date,cluster_id,pca_x,pca_y,author_count,category_count,categories_joined,authors_joined,keywords_joined,top_conference,url
1812.03593v5,SDNet: Contextualized Attention-based Deep Network for Conversational Question Answering,2018-12-10,1,0.0017171688,-0.046998885,3,1,cs.CL,Chenguang Zhu | Michael Zeng | Xuedong Huang,sdnet | contextualized | attentionbased | deep | network | conversational | question | answering | cqa | novel | qa | task | requires | understanding | dialogue | context | different | traditional | singleturn | machine,,http://arxiv.org/abs/1812.03593v5
1812.04155v4,Vision-based Navigation with Language-based Assistance via Imitation Learning with Indirect Intervention,2018-12-11,0,0.09504613,-0.03240365,4,5,cs.LG | cs.CL | cs.CV | cs.RO | stat.ML,Khanh Nguyen | Debadeepta Dey | Chris Brockett | Bill Dolan,visionbased | navigation | languagebased | assistance | via | imitation | learning | indirect | intervention | present | vnla | grounded | visionlanguage | task | agent | visual | perception | guided | language | find,CVPR 2019,http://arxiv.org/abs/1812.04155v4
1812.04616v3,Von Mises-Fisher Loss for Training Sequence to Sequence Models with Continuous Outputs,2018-12-11,2,0.21685041,0.017180612,2,3,cs.CL | cs.LG | stat.ML,Sachin Kumar | Yulia Tsvetkov,von | misesfisher | loss | training | sequence | models | continuous | outputs | softmax | function | used | final | layer | nearly | existing | sequencetosequence | language | generation | however | usually,ICLR 2019,http://arxiv.org/abs/1812.04616v3
1812.04662v1,Unsupervised domain-agnostic identification of product names in social media posts,2018-12-12,4,-0.16352317,0.014054201,1,1,cs.CL,Nicolai Pogrebnyakov,unsupervised | domainagnostic | identification | product | names | social | media | posts | name | recognition | significant | practical | problem | spurred | greater | availability | platforms | discussing | products | review,,http://arxiv.org/abs/1812.04662v1
1812.04718v1,Text Data Augmentation Made Simple By Leveraging NLP Cloud APIs,2018-12-05,0,0.08289766,0.047358934,1,2,cs.CL | cs.LG,Claude Coulombe,text | data | augmentation | made | simple | leveraging | nlp | cloud | apis | practice | common | find | oneself | far | little | train | deep | neural | network | big,,http://arxiv.org/abs/1812.04718v1
1812.06038v1,Inferring the size of the causal universe: features and fusion of causal attribution networks,2018-12-15,1,-0.18005091,-0.043230888,2,4,cs.SI | cs.CL | cs.CY | stat.AP,Daniel Berenberg | James P. Bagrow,inferring | size | causal | universe | features | fusion | attribution | networks | causeandeffect | reasoning | effects | causes | one | powerful | unique | skills | humans | possess | multiple | surveys,,http://arxiv.org/abs/1812.06038v1
1812.06176v1,Bootstrapping Conversational Agents With Weak Supervision,2018-12-15,0,0.02581789,0.048687927,12,2,cs.AI | cs.CL,Neil Mallinar | Abhishek Shah | Rajendra Ugrani | Ayush Gupta | Manikandan Gurusankar | Tin Kam Ho | Q. Vera Liao | Yunfeng Zhang | Rachel K. E. Bellamy | Robert Yates | Chris Desmarais | Blake McGregor,bootstrapping | conversational | agents | weak | supervision | many | market | today | follow | standard | bot | development | framework | requires | training | intent | classifiers | recognize | user | input,,http://arxiv.org/abs/1812.06176v1
1812.07248v3,"Attend, Copy, Parse -- End-to-end information extraction from documents",2018-12-18,1,-0.079319805,-0.14032169,3,2,cs.CL | cs.NE,Rasmus Berg Palm | Florian Laws | Ole Winther,attend | copy | parse | endtoend | information | extraction | documents | document | tasks | performed | humans | create | data | consisting | pdf | image | input | extracted | string | outputs,,http://arxiv.org/abs/1812.07248v3
1812.07805v1,"Unifying Topic, Sentiment & Preference in an HDP-Based Rating Regression Model for Online Reviews",2018-12-19,4,-0.16314599,0.09169784,4,5,cs.LG | cs.CL | cs.IR | stat.AP | stat.ML,Zheng Chen | Yong Zhang | Yue Shang | Xiaohua Hu,unifying | topic | sentiment | preference | hdpbased | rating | regression | model | online | reviews | paper | proposes | new | hdp | based | review | named | topicsentimentpreference | analysis | tspra,,http://arxiv.org/abs/1812.07805v1
1812.08033v1,Switch-LSTMs for Multi-Criteria Chinese Word Segmentation,2018-12-19,2,0.13118602,-0.010811089,4,1,cs.CL,Jingjing Gong | Xinchi Chen | Tao Gui | Xipeng Qiu,switchlstms | multicriteria | chinese | word | segmentation | promising | challenging | task | exploits | several | different | criteria | mines | common | underlying | knowledge | paper | propose | flexible | learning,,http://arxiv.org/abs/1812.08033v1
1812.08304v1,Recommendation System based on Semantic Scholar Mining and Topic modeling: A behavioral analysis of researchers from six conferences,2018-12-20,4,-0.1405675,-0.03089973,7,2,cs.IR | cs.CL,Hamed Jelodar | Yongli Wang | Mahdi Rabbani | Ru-xin Zhao | Seyedvalyallah Ayobi | Peng Hu | Isma Masood,recommendation | system | based | semantic | scholar | mining | topic | modeling | behavioral | analysis | researchers | six | conferences | systems | important | place | help | online | users | internet,,http://arxiv.org/abs/1812.08304v1
1812.09471v2,Joint Slot Filling and Intent Detection via Capsule Neural Networks,2018-12-22,2,0.020272514,-0.02926307,5,1,cs.CL,Chenwei Zhang | Yaliang Li | Nan Du | Wei Fan | Philip S. Yu,joint | slot | filling | intent | detection | via | capsule | neural | networks | able | recognize | words | slots | detect | utterance | keen | issue | natural | language | understanding,ACL 2019,http://arxiv.org/abs/1812.09471v2
1812.09718v2,Optimizing Answer Set Computation via Heuristic-Based Decomposition,2018-12-23,3,0.036371972,-0.011564262,3,3,cs.AI | cs.CL | cs.LO,Francesco Calimeri | Simona Perri | Jessica Zangari,optimizing | answer | set | computation | via | heuristicbased | decomposition | programming | asp | purely | declarative | formalism | developed | field | logic | nonmonotonic | reasoning | computational | problems | encoded,,http://arxiv.org/abs/1812.09718v2
1812.09798v1,Pansori: ASR Corpus Generation from Open Online Video Contents,2018-12-24,3,-0.012967195,0.14042817,2,3,eess.AS | cs.CL | cs.SD,Yoona Choi | Bowon Lee,pansori | asr | corpus | generation | open | online | video | contents | paper | introduces | program | used | create | automatic | speech | recognition | corpora | utilizes | cloudbased | api,,http://arxiv.org/abs/1812.09798v1
1812.10037v1,Building a Neural Semantic Parser from a Domain Ontology,2018-12-25,3,0.034657814,-0.02172776,3,1,cs.CL,Jianpeng Cheng | Siva Reddy | Mirella Lapata,building | neural | semantic | parser | domain | ontology | parsing | task | converting | natural | language | utterances | machine | interpretable | meaning | representations | executed | realworld | environment | database,,http://arxiv.org/abs/1812.10037v1
1812.10356v1,Quantized-Dialog Language Model for Goal-Oriented Conversational Systems,2018-12-27,3,0.031307317,0.17411819,5,1,cs.CL,R. Chulaka Gunasekara | David Nahamoo | Lazaros C. Polymenakos | Jatin Ganhotra | Kshitij P. Fadnis,quantizeddialog | language | model | goaloriented | conversational | systems | propose | novel | methodology | address | dialog | learning | context | key | idea | quantize | space | clusters | create | across,,http://arxiv.org/abs/1812.10356v1
1812.11760v2,Multilingual Constituency Parsing with Self-Attention and Pre-Training,2018-12-31,5,0.18221419,0.037599787,3,1,cs.CL,Nikita Kitaev | Steven Cao | Dan Klein,multilingual | constituency | parsing | selfattention | pretraining | show | benefits | unsupervised | across | variety | languages | range | conditions | first | compare | fasttext | elmo | bert | english | find,ACL 2019,http://arxiv.org/abs/1812.11760v2
1901.00439v1,Deep Representation Learning for Clustering of Health Tweets,2018-12-25,4,-0.06941329,-0.050576735,1,4,cs.CL | cs.IR | cs.LG | stat.ML,Oguzhan Gencoglu,deep | representation | learning | clustering | health | tweets | twitter | prominent | social | media | platform | mining | populationlevel | data | accurate | healthrelated | topics | important | extracting | relevant,,http://arxiv.org/abs/1901.00439v1
1901.00521v1,"Types, Tokens, and Hapaxes: A New Heap's Law",2018-12-31,3,-0.123573504,-0.06297843,1,1,cs.CL,Victor Davis,types | tokens | hapaxes | new | heaps | law | states | large | enough | text | corpus | number | function | grows | nkm | free | parameters | k | much | written,,http://arxiv.org/abs/1901.00521v1
1901.02543v1,Computational Register Analysis and Synthesis,2019-01-09,3,-0.081189774,0.031573586,1,2,cs.CL | cs.AI,Shlomo Engelson Argamon,computational | register | analysis | synthesis | study | language | research | historically | divided | seeking | determine | registerial | character | text | corpus | generate | desired | article | surveys | different,,http://arxiv.org/abs/1901.02543v1
1901.03788v1,Semi-interactive Attention Network for Answer Understanding in Reverse-QA,2019-01-12,4,-0.10141755,0.03084829,5,1,cs.CL,Qing Yin | Guan Luo | Xiaodong Zhu | Qinghua Hu | Ou Wu,semiinteractive | attention | network | answer | understanding | reverseqa | question | answering | qa | important | natural | language | processing | nlp | task | received | much | academic | research | industry,,http://arxiv.org/abs/1901.03788v1
1901.05041v1,Answering Comparative Questions: Better than Ten-Blue-Links?,2019-01-16,3,-0.1142223,0.030024748,6,1,cs.CL,Matthias Schildwächter | Alexander Bondarenko | Julian Zenker | Matthias Hagen | Chris Biemann | Alexander Panchenko,answering | comparative | questions | better | tenbluelinks | present | cam | argumentative | machine | novel | opendomain | ir | system | argumentatively | compare | objects | respect | information | extracted | common,,http://arxiv.org/abs/1901.05041v1
1901.06283v1,Improving Sequence-to-Sequence Learning via Optimal Transport,2019-01-18,5,0.17506482,-0.07386441,10,1,cs.CL,Liqun Chen | Yizhe Zhang | Ruiyi Zhang | Chenyang Tao | Zhe Gan | Haichao Zhang | Bai Li | Dinghan Shen | Changyou Chen | Lawrence Carin,improving | sequencetosequence | learning | via | optimal | transport | models | commonly | trained | maximum | likelihood | estimation | mle | however | standard | training | considers | wordlevel | objective | predicting,,http://arxiv.org/abs/1901.06283v1
1901.06436v2,Modeling Latent Sentence Structure in Neural Machine Translation,2019-01-19,5,0.24351293,-0.034938656,4,1,cs.CL,Jasmijn Bastings | Wilker Aziz | Ivan Titov | Khalil Sima'an,modeling | latent | sentence | structure | neural | machine | translation | recently | shown | linguistic | predicted | supervised | parser | beneficial | nmt | work | investigate | challenging | setup | incorporate,,http://arxiv.org/abs/1901.06436v2
1901.07931v3,Evaluating the State-of-the-Art of End-to-End Natural Language Generation: The E2E NLG Challenge,2019-01-23,3,0.054690354,0.07077206,3,1,cs.CL,Ondřej Dušek | Jekaterina Novikova | Verena Rieser,evaluating | stateoftheart | endtoend | natural | language | generation | ee | nlg | challenge | paper | provides | comprehensive | analysis | first | shared | task | identifies | avenues | future | research,,http://arxiv.org/abs/1901.07931v3
1901.09115v1,Context in Neural Machine Translation: A Review of Models and Evaluations,2019-01-26,5,0.10994674,0.04577237,1,1,cs.CL,Andrei Popescu-Belis,context | neural | machine | translation | review | models | evaluations | paper | discusses | used | nmt | past | two | years | starting | brief | retrospect | rapid | evolution | reviews,,http://arxiv.org/abs/1901.09115v1
1902.00613v1,Understanding Composition of Word Embeddings via Tensor Decomposition,2019-02-02,3,0.033150535,-0.099369206,2,3,cs.LG | cs.CL | stat.ML,Abraham Frandsen | Rong Ge,understanding | composition | word | embeddings | via | tensor | decomposition | embedding | powerful | tool | natural | language | processing | paper | consider | problem | given | vector | representations | two,,http://arxiv.org/abs/1902.00613v1
1902.01030v2,Extracting Multiple-Relations in One-Pass with Pre-Trained Transformers,2019-02-04,1,0.02252912,-0.17016312,8,2,cs.CL | cs.AI,Haoyu Wang | Ming Tan | Mo Yu | Shiyu Chang | Dakuo Wang | Kun Xu | Xiaoxiao Guo | Saloni Potdar,extracting | multiplerelations | onepass | pretrained | transformers | approaches | extraction | multiple | relations | paragraph | require | passes | practice | computationally | expensive | makes | difficult | scale | longer | paragraphs,,http://arxiv.org/abs/1902.01030v2
1902.01541v2,The Referential Reader: A Recurrent Entity Network for Anaphora Resolution,2019-02-05,1,-0.05201223,-0.1391846,3,2,cs.CL | cs.LG,Fei Liu | Luke Zettlemoyer | Jacob Eisenstein,referential | reader | recurrent | entity | network | anaphora | resolution | present | new | architecture | storing | accessing | mentions | online | text | processing | reading | references | identified | may,,http://arxiv.org/abs/1902.01541v2
1902.02113v1,Latent Space Cartography: Generalised Metric-Inspired Measures and Measure-Based Transformations for Generative Models,2019-02-06,3,0.031934652,-0.043049295,3,4,cs.LG | cs.AI | cs.CL | stat.ML,Max F. Frenzel | Bogdan Teleaga | Asahi Ushio,latent | space | cartography | generalised | metricinspired | measures | measurebased | transformations | generative | models | deep | universal | tools | learning | data | distributions | high | dimensional | spaces | via,,http://arxiv.org/abs/1902.02113v1
1902.02507v3,Towards Autoencoding Variational Inference for Aspect-based Opinion Summary,2019-02-07,4,-0.044107307,0.054697234,3,2,cs.CL | cs.LG,Tai Hoang | Huy Le | Tho Quan,towards | autoencoding | variational | inference | aspectbased | opinion | summary | aos | consisting | aspect | discovery | sentiment | classification | steps | recently | emerging | one | crucial | data | mining,,http://arxiv.org/abs/1902.02507v3
1902.02671v2,BERT and PALs: Projected Attention Layers for Efficient Adaptation in Multi-Task Learning,2019-02-07,5,0.15553464,-0.047921743,2,3,cs.LG | cs.CL | stat.ML,Asa Cooper Stickland | Iain Murray,bert | pals | projected | attention | layers | efficient | adaptation | multitask | learning | shares | information | related | tasks | sometimes | reducing | number | parameters | required | stateoftheart | results,ICML 2019,http://arxiv.org/abs/1902.02671v2
